SchoolYear,ISDCode,ISDName,DistrictCode,DistrictName,SchoolCode,SchoolName,CountyCode,CountyName,EntityType,SchoolLevel,Locale,Subject,Category,Group,PercentBottom30,NumberBottom30,PercentMiddle40,NumberMiddle40,PercentTop30,NumberTop30,NumberOfStudents
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","Math","Race/Ethnicity","Two or More Races","34.50","10","37.90","11","27.60","< 10","29"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","ELA","Race/Ethnicity","Two or More Races","17.20","< 10","48.30","14","34.50","10","29"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","SocialStudies","Race/Ethnicity","Two or More Races","20.00","< 10","70.00","< 10","10.00","< 10","10"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","Science","Race/Ethnicity","Two or More Races","30.00","< 10","50.00","< 10","20.00","< 10","10"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","Science","Program Participation","Students without IEP","28.70","73","40.20","102","31.10","79","254"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","Math","Program Participation","Not Migrant","30.00","241","40.00","322","30.00","241","804"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","Math","Program Participation","Not English Learners","26.30","188","40.50","290","33.20","238","716"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","Math","Program Participation","Not Homeless","30.00","241","40.00","322","30.00","241","804"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","ELA","Program Participation","Not Economically Disadvantaged","27.50","201","41.00","300","31.60","231","732"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","ELA","Program Participation","Students without IEP","28.00","212","40.80","309","31.30","237","758"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","Math","Program Participation","Not Economically Disadvantaged","26.90","198","41.20","304","31.90","235","737"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","Math","Program Participation","Students without IEP","27.90","213","40.80","311","31.30","239","763"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","ELA","Program Participation","Not Migrant","30.00","240","39.90","319","30.00","240","799"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","ELA","Program Participation","Students without IEP","26.00","90","42.20","146","31.80","110","346"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","ELA","Program Participation","Not English Learners","27.60","99","40.70","146","31.80","114","359"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","ELA","Program Participation","Not Migrant","29.60","110","39.80","148","30.60","114","372"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Science","Program Participation","Not English Learners","27.60","100","40.90","148","31.50","114","362"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Science","Program Participation","Not Migrant","29.10","109","40.30","151","30.70","115","375"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Program Participation","Students without IEP","27.30","95","41.10","143","31.60","110","348"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Science","Program Participation","Not Economically Disadvantaged","24.60","76","41.40","128","34.00","105","309"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Science","Program Participation","Not Homeless","29.10","109","40.30","151","30.70","115","375"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Math","Program Participation","Not Economically Disadvantaged","25.20","77","39.90","122","35.00","107","306"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Math","Program Participation","Not Homeless","29.60","110","40.10","149","30.40","113","372"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Math","Program Participation","Students without IEP","26.00","90","41.90","145","32.10","111","346"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Math","Program Participation","Not English Learners","27.30","98","41.20","148","31.50","113","359"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Math","Program Participation","Not Migrant","29.60","110","40.10","149","30.40","113","372"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Science","Program Participation","Students without IEP","27.20","95","41.30","144","31.50","110","349"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Race/Ethnicity","Two or More Races","41.70","< 10","50.00","< 10","8.30","< 10","12"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","ELA","Race/Ethnicity","Two or More Races","35.70","< 10","35.70","< 10","28.60","< 10","14"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Science","Race/Ethnicity","Two or More Races","7.10","< 10","57.10","< 10","35.70","< 10","14"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Math","Race/Ethnicity","Two or More Races","35.70","< 10","42.90","< 10","21.40","< 10","14"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Race/Ethnicity","White, not of Hispanic origin","30.30","70","41.60","96","28.10","65","231"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","ELA","Race/Ethnicity","White, not of Hispanic origin","31.80","74","43.80","102","24.50","57","233"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Science","Race/Ethnicity","White, not of Hispanic origin","30.60","71","40.90","95","28.40","66","232"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Math","Race/Ethnicity","White, not of Hispanic origin","33.00","77","41.60","97","25.30","59","233"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Program Participation","English Learners","69.20","< 10","23.10","< 10","7.70","< 10","13"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","ELA","Program Participation","Students with Disabilities","76.90","20","7.70","< 10","15.40","< 10","26"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","ELA","Program Participation","Economically Disadvantaged","47.00","31","40.90","27","12.10","< 10","66"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","ELA","Program Participation","English Learners","84.60","11","15.40","< 10","< 5","< 10","13"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Program Participation","Economically Disadvantaged","50.00","32","34.40","22","15.60","10","64"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Science","Program Participation","English Learners","69.20","< 10","23.10","< 10","7.70","< 10","13"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Program Participation","Students with Disabilities","56.50","13","30.40","< 10","13.00","< 10","23"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Math","Program Participation","Students with Disabilities","76.90","20","15.40","< 10","7.70","< 10","26"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Science","Program Participation","Economically Disadvantaged","50.00","33","34.80","23","15.20","10","66"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Math","Program Participation","English Learners","92.30","12","7.70","< 10","< 5","< 10","13"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Math","Program Participation","Economically Disadvantaged","50.00","33","40.90","27","9.10","< 10","66"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Science","Program Participation","Students with Disabilities","53.80","14","26.90","< 10","19.20","< 10","26"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","ELA","Program Participation","Not Homeless","29.60","110","39.80","148","30.60","114","372"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","ELA","Program Participation","Not Economically Disadvantaged","25.80","79","39.50","121","34.60","106","306"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Program Participation","Not Economically Disadvantaged","24.80","76","41.70","128","33.60","103","307"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Program Participation","Not Migrant","29.10","108","40.40","150","30.50","113","371"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Program Participation","Not English Learners","27.70","99","41.10","147","31.30","112","358"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Program Participation","Not Homeless","29.10","108","40.40","150","30.50","113","371"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Math","Gender","Male","29.00","54","41.90","78","29.00","54","186"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Science","Gender","Male","28.70","54","38.30","72","33.00","62","188"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","ELA","Gender","Male","33.90","63","36.00","67","30.10","56","186"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Gender","Male","30.80","57","36.80","68","32.40","60","185"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Math","Race/Ethnicity","Hispanic","43.50","10","34.80","< 10","21.70","< 10","23"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Science","Race/Ethnicity","Hispanic","30.40","< 10","30.40","< 10","39.10","< 10","23"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","ELA","Race/Ethnicity","Hispanic","34.80","< 10","34.80","< 10","30.40","< 10","23"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Race/Ethnicity","Hispanic","21.70","< 10","47.80","11","30.40","< 10","23"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Math","Gender","Female","30.10","56","38.20","71","31.70","59","186"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Science","Gender","Female","29.40","55","42.20","79","28.30","53","187"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","ELA","Gender","Female","25.30","47","43.50","81","31.20","58","186"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Gender","Female","27.40","51","44.10","82","28.50","53","186"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Math","Race/Ethnicity","Black, not of Hispanic origin","57.90","11","36.80","< 10","5.30","< 10","19"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Science","Race/Ethnicity","Black, not of Hispanic origin","52.60","10","42.10","< 10","5.30","< 10","19"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","ELA","Race/Ethnicity","Black, not of Hispanic origin","47.40","< 10","31.60","< 10","21.10","< 10","19"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Race/Ethnicity","Black, not of Hispanic origin","42.10","< 10","42.10","< 10","15.80","< 10","19"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Math","Race/Ethnicity","Asian","8.40","< 10","37.30","31","54.20","45","83"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Science","Race/Ethnicity","Asian","23.00","20","37.90","33","39.10","34","87"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","ELA","Race/Ethnicity","Asian","16.90","14","32.50","27","50.60","42","83"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Race/Ethnicity","Asian","23.30","20","33.70","29","43.00","37","86"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Math","Grade","12","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Science","Grade","12","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Grade","12","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","ELA","Grade","12","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Math","Grade","11","29.40","109","40.20","149","30.50","113","371"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","Science","Grade","11","28.90","108","40.40","151","30.70","115","374"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Grade","11","28.90","107","40.50","150","30.50","113","370"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06393","Athens High School","63","Oakland","LEA School","High School","City: Small","ELA","Grade","11","29.60","110","39.60","147","30.70","114","371"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Grade","03","34.20","25","43.80","32","21.90","16","73"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Grade","03","37.80","28","37.80","28","24.30","18","74"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Grade","04","21.50","14","41.50","27","36.90","24","65"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Grade","04","25.40","17","47.80","32","26.90","18","67"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Grade","05","33.30","28","34.50","29","32.10","27","84"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Grade","05","30.10","25","39.80","33","30.10","25","83"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Grade","05","27.40","23","34.50","29","38.10","32","84"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Grade","05","29.80","25","40.50","34","29.80","25","84"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Race/Ethnicity","Asian","23.30","< 10","40.00","12","36.70","11","30"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Race/Ethnicity","Asian","24.10","< 10","34.50","10","41.40","12","29"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Race/Ethnicity","Asian","17.60","12","39.70","27","42.60","29","68"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Race/Ethnicity","Asian","10.10","< 10","39.10","27","50.70","35","69"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Race/Ethnicity","Black, not of Hispanic origin","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Race/Ethnicity","Black, not of Hispanic origin","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Race/Ethnicity","Black, not of Hispanic origin","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Race/Ethnicity","Black, not of Hispanic origin","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Gender","Female","23.50","< 10","52.90","18","23.50","< 10","34"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Gender","Female","21.20","< 10","48.50","16","30.30","10","33"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Gender","Female","24.50","23","47.90","45","27.70","26","94"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Gender","Female","33.30","32","44.80","43","21.90","21","96"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Race/Ethnicity","Hispanic","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Race/Ethnicity","Hispanic","36.40","< 10","27.30","< 10","36.40","< 10","11"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Race/Ethnicity","Hispanic","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Race/Ethnicity","Hispanic","33.30","< 10","25.00","< 10","41.70","< 10","12"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Gender","Male","34.00","17","32.00","16","34.00","17","50"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Gender","Male","36.00","18","34.00","17","30.00","15","50"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Gender","Male","34.40","44","33.60","43","32.00","41","128"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Gender","Male","27.90","36","35.70","46","36.40","47","129"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Program Participation","Students without IEP","24.70","48","42.30","82","33.00","64","194"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","Not Homeless","30.10","25","39.80","33","30.10","25","83"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","Not Economically Disadvantaged","29.20","21","36.10","26","34.70","25","72"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","Not English Learners","25.00","19","42.10","32","32.90","25","76"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Program Participation","Not Homeless","29.80","25","40.50","34","29.80","25","84"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Program Participation","Not English Learners","26.30","20","42.10","32","31.60","24","76"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Program Participation","Not Migrant","29.80","25","40.50","34","29.80","25","84"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","Students without IEP","27.30","21","41.60","32","31.20","24","77"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","Not Migrant","30.10","25","39.80","33","30.10","25","83"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Program Participation","Economically Disadvantaged","41.70","< 10","50.00","< 10","8.30","< 10","12"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Program Participation","English Learners","58.60","17","27.60","< 10","13.80","< 10","29"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Program Participation","Students with Disabilities","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Program Participation","Economically Disadvantaged","40.60","13","40.60","13","18.80","< 10","32"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Program Participation","English Learners","59.30","16","33.30","< 10","7.40","< 10","27"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Program Participation","Students with Disabilities","65.50","19","27.60","< 10","6.90","< 10","29"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","Students with Disabilities","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","Economically Disadvantaged","36.40","< 10","63.60","< 10","< 5","< 10","11"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Program Participation","English Learners","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","English Learners","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Program Participation","Students with Disabilities","67.90","19","21.40","< 10","10.70","< 10","28"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Program Participation","Economically Disadvantaged","40.60","13","46.90","15","12.50","< 10","32"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Race/Ethnicity","White, not of Hispanic origin","36.80","46","40.00","50","23.20","29","125"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Race/Ethnicity","White, not of Hispanic origin","31.90","15","42.60","20","25.50","12","47"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Race/Ethnicity","White, not of Hispanic origin","40.80","51","40.00","50","19.20","24","125"
"23 - 24 School Year","63","Oakland Schools","63150","Troy School District","06939","Wass Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Race/Ethnicity","White, not of Hispanic origin","29.80","14","46.80","22","23.40","11","47"
